GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2314300|School Administrative District 58, ME|2314300|2018-2022|101|555|106|540|108|97.3|2.9|15|15|2.7|2.9|4|5|0.7|0.9|4|5|0.7|0.9|4|5|0.7|0.9|10|14|1.8|2.6|0|11||4.8|0|11||4.8|0|11||4.8|0|11||4.8|0|11||4.8
9700000US2314700|School Administrative District 60, ME|2314700|2018-2022|101|3810|400|3740|410|98.2|1.9|70|71|1.8|1.9|20|32|0.5|0.9|0|17||0.7|0|17||0.7|50|71|1.3|1.9|0|17||0.7|20|32|0.5|0.9|20|32|0.5|0.9|0|17||0.7|0|17||0.7
9700000US2314210|School Administrative District 61, ME|2314210|2018-2022|101|1645|245|1645|245|100|1.7|4|3|0.2|0.7|0|17||1.7|0|17||1.7|0|17||1.7|0|17||1.7|0|17||1.7|0|17||1.7|0|17||1.7|4|3|0.2|0.7|0|17||1.7
9700000US2314470|School Administrative District 63, ME|2314470|2018-2022|101|900|202|855|196|95|6.2|45|58|5|6.2|10|19|1.1|2|10|19|1.1|2|10|19|1.1|2|0|15||3|0|15||3|35|54|3.9|5.9|0|15||3|0|15||3|0|15||3
9700000US2314440|School Administrative District 64, ME|2314440|2018-2022|101|1250|212|1225|209|98|1.7|25|22|2|1.7|4|6|0.3|0.5|4|6|0.3|0.5|4|6|0.3|0.5|20|22|1.6|1.7|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2|0|15||2.2
9700000US2314760|School Administrative District 67, ME|2314760|2018-2022|101|665|200|655|199|98.5|2.1|10|12|1.5|2.1|0|15||4|0|15||4|0|15||4|10|12|1.5|2.1|0|15||4|0|15||4|0|15||4|0|15||4|0|15||4
9700000US2314761|School Administrative District 68, ME|2314761|2018-2022|101|865|176|845|177|97.7|1.8|15|13|1.7|1.9|0|15||3.1|10|13|1.2|1.5|0|15||3.1|0|15||3.1|0|15||3.1|4|10|0.5|1.7|0|15||3.1|0|15||3.1|0|15||3.1
9700000US2314762|School Administrative District 70, ME|2314762|2018-2022|101|685|149|645|143|94.2|7.2|40|51|5.8|7.2|4|5|0.6|0.6|4|4|0.6|0.8|4|4|0.6|0.8|40|51|5.8|7.2|4|3|0.6|1.3|0|11||3.9|0|11||3.9|0|11||3.9|0|11||3.9
9700000US2314765|School Administrative District 72, ME|2314765|2018-2022|101|1360|248|1340|246|98.5|1.5|20|16|1.5|1.5|0|15||2|0|15||2|0|15||2|10|13|0.7|1.2|0|15||2|4|9|0.3|1|0|15||2|4|5|0.3|0.4|0|15||2
9700000US2314767|School Administrative District 74, ME|2314767|2018-2022|101|765|183|750|181|98|2.1|15|16|2|2.1|0|11||3.5|0|11||3.5|0|11||3.5|10|13|1.3|1.8|0|11||3.5|4|8|0.5|1.1|0|11||3.5|0|11||3.5|0|11||3.5
